"city","date","death","temp","dewpoint","pm10","o3","time","season"
"chic",1993-11-29,115,27,19.375,30.527218825,10.410653013,2525,"autumn"
"chic",1993-11-30,107,29.5,23.875,35.8423832738,8.396041514,2526,"autumn"
"chic",1993-12-01,143,36.5,30.625,30.753318011,6.775047125,2527,"autumn"
"chic",1993-12-02,109,41.5,33.75,29.800688629,11.745515281,2528,"autumn"
"chic",1993-12-03,122,36,38.875,42.2003545585,6.801208822,2529,"autumn"
"chic",1993-12-04,143,39,34.25,15.173755478,10.161542505,2530,"autumn"
"chic",1993-12-05,137,37,34.875,18.985396278,8.042383111,2531,"autumn"
"chic",1993-12-06,122,34.5,24.375,16.976901203,7.934462738,2532,"autumn"
"chic",1993-12-07,134,30.5,26.5,27.718390804,6.243051136,2533,"autumn"
"chic",1993-12-08,123,34,29.125,33.265776425,5.374138879,2534,"autumn"
"chic",1993-12-09,132,42,45.5,34.169409915,6.422197431,2535,"autumn"
"chic",1993-12-10,108,37.5,18.625,30.225425436,11.13886098,2536,"autumn"
"chic",1993-12-11,124,25.5,18.25,13.202209578,13.472566861,2537,"autumn"
"chic",1993-12-12,121,30.5,22,10.518279567,9.170762553,2538,"autumn"
"chic",1993-12-13,131,41,25.5,20.143946116,6.888507227,2539,"autumn"
"chic",1993-12-14,114,41,32.375,19.09079355,6.938429744,2540,"autumn"
"chic",1993-12-15,120,42.5,35,6.542585613,18.466856852,2541,"autumn"
"chic",1993-12-16,112,36.5,32,13.322626103,14.152416146,2542,"autumn"
"chic",1993-12-17,106,38.5,38.5,11.153851183,5.475192388,2543,"autumn"
"chic",1993-12-18,133,38,29.75,11.635577315,7.246746508,2544,"autumn"
"chic",1993-12-19,119,35,31.375,9.73745746,7.983226094,2545,"autumn"
"chic",1993-12-20,130,32.5,23.75,16.62943277,8.305967701,2546,"autumn"
"chic",1993-12-21,104,27,21.5,18.54770283,7.50691877,2547,"autumn"
"chic",1993-12-22,136,24.5,16.125,20.11333189,6.922218868,2548,"autumn"
"chic",1993-12-23,103,21.5,13.125,26.653313229,10.21818883,2549,"autumn"
"chic",1993-12-24,118,15,7.75,17.599438412,11.066991846,2550,"autumn"
"chic",1993-12-25,139,11.5,-5.125,16.365117799,19.507112434,2551,"autumn"
"chic",1993-12-26,123,9,-5.75,37.4220923596,15.638226279,2552,"autumn"
"chic",1993-12-27,150,13.5,-1.375,42.3462477811,11.000503186,2553,"autumn"
"chic",1993-12-28,125,13.5,10.375,40.8681763996,8.482028313,2554,"autumn"
"chic",1993-12-29,139,16.5,-2.375,53.859700175,13.940794742,2555,"autumn"
"chic",1993-12-30,148,14,15.875,38.848455608,10.45144284,2556,"autumn"
"chic",1993-12-31,101,32,27.875,14.438582778,7.668029108,2557,"autumn"
"chic",1994-01-01,142,35,26.875,8.514137128,14.321350551,2558,"winter"
"chic",1994-01-02,136,30,22.5,13.419090838,21.5925607009,2559,"winter"
"chic",1994-01-03,124,29.5,24.875,6.583748558,15.106553131,2560,"winter"
"chic",1994-01-04,136,26,18.25,28.628864931,16.687954358,2561,"winter"
"chic",1994-01-05,146,18.5,20.5,20.863610276,12.208868606,2562,"winter"
"chic",1994-01-06,139,29.5,25.375,18.417953935,8.554047065,2563,"winter"
"chic",1994-01-07,125,12,-8.625,19.429781095,9.795828043,2564,"winter"
"chic",1994-01-08,168,1,-2.75,23.848687715,11.184258169,2565,"winter"
"chic",1994-01-09,128,8,8.75,30.999922799,8.178878739,2566,"winter"
"chic",1994-01-10,139,26,30.125,22.419521535,7.005218085,2567,"winter"
"chic",1994-01-11,138,28.5,19.25,23.285057462,14.723476139,2568,"winter"
"chic",1994-01-12,125,25.5,25.625,28.803450968,9.301210252,2569,"winter"
"chic",1994-01-13,114,13.5,2.5,38.2540069379,10.272890393,2570,"winter"
"chic",1994-01-14,137,-4,-17.875,33.432400596,18.087641509,2571,"winter"
"chic",1994-01-15,135,-10.5,-23.125,26.80030426,17.759133629,2572,"winter"
"chic",1994-01-16,153,-3.5,3.25,21.790203526,8.442210115,2573,"winter"
"chic",1994-01-17,143,-0.5,-16.25,29.899809697,14.92265296,2574,"winter"
"chic",1994-01-18,140,-16,-25.625,17.944157828,19.560993252,2575,"winter"
"chic",1994-01-19,144,-8,-2.375,19.86660617,9.588040304,2576,"winter"
"chic",1994-01-20,121,2.5,-4.625,40.2532299315,7.354880445,2577,"winter"
"chic",1994-01-21,154,8,14,33.318441033,8.81186285,2578,"winter"
"chic",1994-01-22,145,24.5,23.75,38.9396787606,8.258334778,2579,"winter"
"chic",1994-01-23,129,36,33,18.25321772,10.812378384,2580,"winter"
"chic",1994-01-24,133,34,29.5,23.737586556,10.810546392,2581,"winter"
"chic",1994-01-25,134,31,27.125,15.246075706,14.358551956,2582,"winter"
"chic",1994-01-26,117,23.5,17.375,13.564294736,23.4428634688,2583,"winter"
"chic",1994-01-27,131,26.5,32.375,20.449267496,6.568423161,2584,"winter"
"chic",1994-01-28,145,29,21.625,22.821592446,7.09349653,2585,"winter"
"chic",1994-01-29,134,23,19.25,11.85620706,11.363091723,2586,"winter"
"chic",1994-01-30,110,16,11.625,2.018448977,23.6143085798,2587,"winter"
"chic",1994-01-31,117,3.5,-7.5,27.384940202,12.003313559,2588,"winter"
"chic",1994-02-01,113,1.5,3,32.460290002,9.553745408,2589,"winter"
"chic",1994-02-02,125,17,13.875,28.763208308,14.063776026,2590,"winter"
"chic",1994-02-03,115,9.5,8.125,30.81760327,16.054661676,2591,"winter"
"chic",1994-02-04,133,15.5,2.25,30.376775271,16.042517502,2592,"winter"
"chic",1994-02-05,135,19.5,7.25,20.788905134,14.608279559,2593,"winter"
"chic",1994-02-06,138,23,8,20.795321634,18.75480922,2594,"winter"
"chic",1994-02-07,125,11.5,6.375,20.651246674,20.560656718,2595,"winter"
"chic",1994-02-08,146,15.5,11.875,13.337881744,23.5684323504,2596,"winter"
"chic",1994-02-09,150,6.5,-3.5,25.920507885,15.303932946,2597,"winter"
"chic",1994-02-10,128,6,5,25.76453092,16.162271753,2598,"winter"
"chic",1994-02-11,162,12.5,15.5,26.085664394,14.569825652,2599,"winter"
"chic",1994-02-12,117,21,21.25,32.570252611,8.689925434,2600,"winter"
"chic",1994-02-13,154,20.5,13.375,32.179027362,18.249418069,2601,"winter"
"chic",1994-02-14,106,29.5,30.125,92.283752334,12.763361336,2602,"winter"
"chic",1994-02-15,141,33.5,24.75,24.609842057,16.707630738,2603,"winter"
"chic",1994-02-16,126,29,29.375,36.0964912279,11.726854851,2604,"winter"
"chic",1994-02-17,109,42.5,36.625,39.2821501017,10.793587939,2605,"winter"
"chic",1994-02-18,131,47,41.625,45.707150101,18.654302921,2606,"winter"
"chic",1994-02-19,142,55.5,53.375,25.259987295,20.9289422279,2607,"winter"
"chic",1994-02-20,119,46,33,17.671600044,19.188683803,2608,"winter"
"chic",1994-02-21,132,33,24.875,17.639151665,20.7189633466,2609,"winter"
"chic",1994-02-22,101,27,22.625,9.067689904,24.0842163732,2610,"winter"
"chic",1994-02-23,143,22.5,17.75,NA,18.362263673,2611,"winter"
"chic",1994-02-24,111,15.5,9.125,19.769123182,17.141012352,2612,"winter"
"chic",1994-02-25,123,19.5,14.25,31.41433598,13.96152191,2613,"winter"
"chic",1994-02-26,110,11,1,23.193901947,14.773956235,2614,"winter"
"chic",1994-02-27,130,13,12.125,26.709432048,17.023301222,2615,"winter"
"chic",1994-02-28,111,25,25.25,26.428276574,14.673482154,2616,"winter"
"chic",1994-03-01,142,26,22.5,23.500178007,28.3773253978,2617,"winter"
"chic",1994-03-02,102,23.5,22,27.992803378,21.8764066154,2618,"winter"
"chic",1994-03-03,127,30.5,32,66.134343482,12.836963975,2619,"winter"
"chic",1994-03-04,124,43,30.857142857,34.958880073,15.546465087,2620,"winter"
"chic",1994-03-05,128,40,34.5,38.4515054416,16.59827046,2621,"winter"
"chic",1994-03-06,121,48.5,31.875,23.557677382,14.930901408,2622,"winter"
"chic",1994-03-07,129,40.5,25.5,31.078883124,16.938687158,2623,"winter"
"chic",1994-03-08,103,31,14,17.234021632,24.7504589878,2624,"winter"
"chic",1994-03-09,130,29,19.625,24.227885962,21.1293583545,2625,"winter"
"chic",1994-03-10,107,29.5,27.125,45.8312997345,15.712287053,2626,"winter"
"chic",1994-03-11,121,29.5,23.75,32.054376657,28.6910927687,2627,"winter"
"chic",1994-03-12,119,44,39.375,38.431952663,19.464035234,2628,"winter"
"chic",1994-03-13,119,40,34.875,31.056261468,13.886930231,2629,"winter"
"chic",1994-03-14,107,41.5,38.75,46.480478223,11.538278511,2630,"winter"
"chic",1994-03-15,102,38.5,22,19.055602008,23.0111083324,2631,"winter"
"chic",1994-03-16,111,29,14,16.368030369,27.2489484451,2632,"winter"
"chic",1994-03-17,104,29.5,15.375,26.624667537,17.324740852,2633,"winter"
"chic",1994-03-18,139,34,24.125,33.568215339,16.345139724,2634,"winter"
"chic",1994-03-19,106,38,29.875,78.097227579,15.528316921,2635,"winter"
"chic",1994-03-20,111,49.5,39.875,38.6148746382,26.5323957503,2636,"winter"
"chic",1994-03-21,116,48,27.875,30.276608288,19.513343638,2637,"winter"
"chic",1994-03-22,113,53.5,36.5,34.491345227,24.03685591,2638,"winter"
"chic",1994-03-23,115,61,45.5,55.400168757,26.4410473785,2639,"winter"
"chic",1994-03-24,125,49,24.625,64.899019608,25.5567246053,2640,"winter"
"chic",1994-03-25,118,36.5,22,77.524614272,31.481243886,2641,"winter"
"chic",1994-03-26,91,39,33.75,66.070202508,19.392042917,2642,"winter"
"chic",1994-03-27,99,43,31.5,32.419428372,17.886095022,2643,"winter"
"chic",1994-03-28,138,38,28.375,21.606893901,15.531182669,2644,"winter"
"chic",1994-03-29,121,36,24.25,20.657312261,18.89693478,2645,"winter"
"chic",1994-03-30,104,33.5,21.25,38.1004901965,14.276053267,2646,"winter"
"chic",1994-03-31,116,40,23.875,36.692309546,19.763352754,2647,"winter"
"chic",1994-04-01,116,51.5,29.875,60.686427194,17.609859996,2648,"spring"
"chic",1994-04-02,120,55,30.125,44.3943122731,24.875029888,2649,"spring"
"chic",1994-04-03,111,42,18,17.252603666,27.3797327023,2650,"spring"
"chic",1994-04-04,115,47,33.125,121.779362958,20.267610963,2651,"spring"
"chic",1994-04-05,128,40.5,21,9.887254907,26.1252594849,2652,"spring"
"chic",1994-04-06,119,31,21.375,9.345182559,27.7945383739,2653,"spring"
"chic",1994-04-07,109,36.5,17,31.342462618,18.487890679,2654,"spring"
"chic",1994-04-08,135,47.5,31.125,54.933077837,21.007653339,2655,"spring"
"chic",1994-04-09,136,57.5,25.75,27.972862682,24.3757081698,2656,"spring"
"chic",1994-04-10,98,46,27.25,28.462507651,36.672576363,2657,"spring"
"chic",1994-04-11,114,43.5,36.75,17.116318904,25.9524076766,2658,"spring"
"chic",1994-04-12,129,48.5,45.125,17.168200996,15.236619351,2659,"spring"
"chic",1994-04-13,125,46.5,42.375,18.596044516,13.412183624,2660,"spring"
"chic",1994-04-14,124,57,50,35.501247319,23.1076115299,2661,"spring"
"chic",1994-04-15,127,57.5,35.375,32.126990897,28.8628179127,2662,"spring"
"chic",1994-04-16,129,52.5,28.125,27.164707588,30.994683652,2663,"spring"
"chic",1994-04-17,107,55.5,29.25,19.755135465,27.7998419388,2664,"spring"
"chic",1994-04-18,140,67.5,46.125,56.582624976,32.846198959,2665,"spring"
"chic",1994-04-19,117,58,23.125,36.649707501,35.084638865,2666,"spring"
"chic",1994-04-20,108,51,29.625,39.4001567675,22.3462867191,2667,"spring"
"chic",1994-04-21,140,48.5,20.75,23.17331727,29.215839092,2668,"spring"
"chic",1994-04-22,100,45.5,21,67.044710703,27.8815431125,2669,"spring"
"chic",1994-04-23,127,53,29.875,78.566706849,28.680529538,2670,"spring"
"chic",1994-04-24,128,68.5,54.375,44.8506055082,47.296577364,2671,"spring"
"chic",1994-04-25,124,71,55.5,94.845364825,34.222417849,2672,"spring"
"chic",1994-04-26,118,75,48.125,120.303359456,27.622144028,2673,"spring"
"chic",1994-04-27,100,53.5,31.125,20.060942411,21.664842307,2674,"spring"
"chic",1994-04-28,100,41.5,43.375,15.938072291,10.960581428,2675,"spring"
"chic",1994-04-29,109,47.5,33.75,20.216103696,17.042669081,2676,"spring"
"chic",1994-04-30,100,38.5,33.625,9.225865065,21.9142626719,2677,"spring"
"chic",1994-05-01,92,45.5,33.875,21.660678255,26.6076053787,2678,"spring"
"chic",1994-05-02,133,51,28.25,32.857095675,23.3056455313,2679,"spring"
"chic",1994-05-03,117,49,26,42.7608144313,29.4051832202,2680,"spring"
"chic",1994-05-04,115,51,36.5,71.272463446,20.386963889,2681,"spring"
"chic",1994-05-05,123,57.5,40,56.209633365,22.2604683883,2682,"spring"
"chic",1994-05-06,90,45.5,31.875,11.022713193,29.1651189892,2683,"spring"
"chic",1994-05-07,122,46,38.875,14.042174273,22.5471010673,2684,"spring"
"chic",1994-05-08,134,53.5,39,25.954664973,28.5265655674,2685,"spring"
"chic",1994-05-09,122,61.5,30.5,35.062053433,25.7905837413,2686,"spring"
"chic",1994-05-10,112,56.5,35.375,59.138630009,18.820145655,2687,"spring"
"chic",1994-05-11,114,62.5,42.5,67.696301565,32.627060383,2688,"spring"
"chic",1994-05-12,114,52,34.875,24.081883606,26.1522656162,2689,"spring"
"chic",1994-05-13,117,59.5,31,49.880018734,23.3919793294,2690,"spring"
"chic",1994-05-14,126,60.5,60.125,43.1831556298,20.515069414,2691,"spring"
"chic",1994-05-15,106,62.5,43.25,18.168970698,29.4766090099,2692,"spring"
"chic",1994-05-16,115,50.5,36.125,9.119131702,26.1279025029,2693,"spring"
"chic",1994-05-17,102,48.5,29.25,7.2707937,26.1121518636,2694,"spring"
"chic",1994-05-18,107,50.5,29.875,13.124740339,25.6852950852,2695,"spring"
"chic",1994-05-19,115,54,37.75,22.111186125,25.5509896055,2696,"spring"
"chic",1994-05-20,109,59.5,42.75,51.879886482,26.0933066607,2697,"spring"
"chic",1994-05-21,107,68,45.625,82.113866028,38.52697353,2698,"spring"
"chic",1994-05-22,104,73,49.75,66.113866028,45.907573133,2699,"spring"
"chic",1994-05-23,104,68.5,54.125,49.874801431,36.58601643,2700,"spring"
"chic",1994-05-24,124,66.5,60.875,41.1725961042,27.7855088717,2701,"spring"
"chic",1994-05-25,120,65.5,58,29.63332118,26.1572454618,2702,"spring"
"chic",1994-05-26,124,49,38,14.851164842,23.6189475967,2703,"spring"
"chic",1994-05-27,108,51,33.875,29.710360454,19.888654078,2704,"spring"
"chic",1994-05-28,123,63,46,39.2118710284,32.606667138,2705,"spring"
"chic",1994-05-29,98,69.5,48.75,48.528444638,45.093880399,2706,"spring"
"chic",1994-05-30,109,77,59.375,46.14580847,46.953475051,2707,"spring"
"chic",1994-05-31,122,75,40.5,49.217398119,27.8298129122,2708,"spring"
"chic",1994-06-01,118,56,34.25,26.744920542,24.8318018417,2709,"spring"
"chic",1994-06-02,105,55,27.5,14.079210773,27.8485236739,2710,"spring"
"chic",1994-06-03,107,57,40.75,49.616800709,25.5897664755,2711,"spring"
"chic",1994-06-04,111,61,39.75,38.9620594034,34.544389745,2712,"spring"
"chic",1994-06-05,113,71,60,83.394133725,42.927380444,2713,"spring"
"chic",1994-06-06,117,77,62.125,70.456653022,40.021095392,2714,"spring"
"chic",1994-06-07,114,68.5,49.25,59.893330165,22.2008738598,2715,"spring"
"chic",1994-06-08,111,55.5,39.625,24.418523972,21.7886893467,2716,"spring"
"chic",1994-06-09,119,56,33.875,32.953584945,28.2781071772,2717,"spring"
"chic",1994-06-10,117,61.5,40.875,48.580925281,24.7257914712,2718,"spring"
"chic",1994-06-11,120,67,56,49.005992431,24.8804923769,2719,"spring"
"chic",1994-06-12,98,72.5,58.125,20.455393866,30.8568645179,2720,"spring"
"chic",1994-06-13,134,78,66.875,34.730213918,33.363719829,2721,"spring"
"chic",1994-06-14,110,80,70,50.372276285,29.3997690384,2722,"spring"
"chic",1994-06-15,107,86,66.375,85.331724138,30.1905057275,2723,"spring"
"chic",1994-06-16,117,84,65,82.116072374,34.508819083,2724,"spring"
"chic",1994-06-17,122,81.5,65.375,102.033677436,30.6506086922,2725,"spring"
"chic",1994-06-18,125,82,64.25,66.985546959,51.958156842,2726,"spring"
"chic",1994-06-19,141,75.5,63.625,34.352522502,33.302676166,2727,"spring"
"chic",1994-06-20,124,78,72,88.34624803,32.143406257,2728,"spring"
"chic",1994-06-21,114,74,53,37.3051087892,27.0728277819,2729,"spring"
"chic",1994-06-22,107,73.5,48,43.0822896407,27.3997154591,2730,"spring"
"chic",1994-06-23,116,67.5,62.625,34.860134934,23.5518652901,2731,"spring"
"chic",1994-06-24,112,63.5,54,23.376842019,31.416302763,2732,"spring"
"chic",1994-06-25,117,70.5,61,29.849138277,25.0211503696,2733,"spring"
"chic",1994-06-26,92,68.5,59.75,32.014156863,32.947118053,2734,"spring"
"chic",1994-06-27,103,69.5,54,29.445070507,24.6688654542,2735,"spring"
"chic",1994-06-28,119,74.5,59.5,47.296429794,26.7498871874,2736,"spring"
"chic",1994-06-29,122,70.5,58.875,32.580798212,26.0106128719,2737,"spring"
"chic",1994-06-30,111,70,59.375,37.2220243662,16.140256285,2738,"spring"
"chic",1994-07-01,107,77,63.75,46.740038975,32.131448726,2739,"summer"
"chic",1994-07-02,103,63.5,52,11.189719797,17.829473053,2740,"summer"
"chic",1994-07-03,90,66.5,63.625,30.160822916,28.5574396768,2741,"summer"
"chic",1994-07-04,115,82,74,37.6094349129,38.153955097,2742,"summer"
"chic",1994-07-05,129,85.5,70.5,3.028807644,35.497384822,2743,"summer"
"chic",1994-07-06,109,82.5,68.375,47.873831284,26.4789275389,2744,"summer"
"chic",1994-07-07,117,79.5,70.25,45.9328844328,19.922891661,2745,"summer"
"chic",1994-07-08,106,74,60.375,37.8147870887,21.3000642251,2746,"summer"
"chic",1994-07-09,113,66.5,58.125,22.640409374,14.630543546,2747,"summer"
"chic",1994-07-10,87,66,54.5,9.499744697,20.283151433,2748,"summer"
"chic",1994-07-11,115,69.5,66,64.566078817,23.921885941,2749,"summer"
"chic",1994-07-12,103,81,67.5,46.5080478853,33.031625995,2750,"summer"
"chic",1994-07-13,109,66.5,58.5,23.278947512,17.290140967,2751,"summer"
"chic",1994-07-14,110,73.5,65.75,52.398155795,27.8316487187,2752,"summer"
"chic",1994-07-15,119,74,58.875,36.9663836534,22.7057108719,2753,"summer"
"chic",1994-07-16,93,73.5,64.75,34.633432335,28.3828586461,2754,"summer"
"chic",1994-07-17,87,76,60.25,22.265862929,26.7530204921,2755,"summer"
"chic",1994-07-18,98,75,61.5,31.320575288,20.179506288,2756,"summer"
"chic",1994-07-19,93,77,67.25,35.364463762,20.814277455,2757,"summer"
"chic",1994-07-20,109,79.5,69.5,48.859093141,25.1101303983,2758,"summer"
"chic",1994-07-21,116,74.5,66.625,36.397318673,17.737118092,2759,"summer"
"chic",1994-07-22,97,72.5,64.125,27.935713041,13.142147547,2760,"summer"
"chic",1994-07-23,115,75.5,63.75,21.259338942,21.257504724,2761,"summer"
"chic",1994-07-24,101,74.5,57.25,11.166756352,22.7512421325,2762,"summer"
"chic",1994-07-25,100,72.5,51.5,34.383038091,15.580312643,2763,"summer"
"chic",1994-07-26,91,66,54.375,31.274276358,15.484856248,2764,"summer"
"chic",1994-07-27,108,67.5,54,20.210753409,14.082599966,2765,"summer"
"chic",1994-07-28,107,66,50.25,20.275424412,13.914295953,2766,"summer"
"chic",1994-07-29,113,67.5,51.375,65.471028567,17.709069526,2767,"summer"
"chic",1994-07-30,119,70,57.75,68.645115708,28.1652054832,2768,"summer"
"chic",1994-07-31,95,75,61.5,45.7961378334,31.679196933,2769,"summer"
"chic",1994-08-01,128,77,67,56.096370448,33.833549046,2770,"summer"
"chic",1994-08-02,82,69,58,35.596317878,25.9160695492,2771,"summer"
"chic",1994-08-03,109,71.5,68.125,58.239072553,22.0316117232,2772,"summer"
"chic",1994-08-04,102,69.5,53.75,41.3960866265,20.301247051,2773,"summer"
"chic",1994-08-05,105,59,47.375,10.391913249,19.163764554,2774,"summer"
"chic",1994-08-06,85,60,50.75,33.487407022,20.423859514,2775,"summer"
"chic",1994-08-07,100,65,57.25,21.985752281,32.8572815,2776,"summer"
"chic",1994-08-08,103,74,60,47.497910334,28.6648235527,2777,"summer"
"chic",1994-08-09,122,58.5,51,20.134021256,19.445730846,2778,"summer"
"chic",1994-08-10,117,61,57.5,NA,6.395962687,2779,"summer"
"chic",1994-08-11,135,63.5,59.25,25.53044665,23.3176157825,2780,"summer"
"chic",1994-08-12,110,65.5,64.75,39.6943922342,16.329218781,2781,"summer"
"chic",1994-08-13,121,75,70.75,37.0456442224,23.1227018101,2782,"summer"
"chic",1994-08-14,117,64.5,50.875,29.053243006,19.293776451,2783,"summer"
"chic",1994-08-15,107,66.5,51.5,28.121525283,15.13447291,2784,"summer"
"chic",1994-08-16,124,66.5,58.125,64.727013678,20.236677475,2785,"summer"
"chic",1994-08-17,115,70,61,48.731572948,27.6745212367,2786,"summer"
"chic",1994-08-18,117,71,66.375,61.49542053,24.2120001483,2787,"summer"
"chic",1994-08-19,139,77,64.5,82.215854979,34.706588142,2788,"summer"
"chic",1994-08-20,116,70,62.125,27.247673161,30.40984103,2789,"summer"
"chic",1994-08-21,102,66,58.375,NA,19.232866727,2790,"summer"
"chic",1994-08-22,115,68,57.5,42.8566558442,13.808287781,2791,"summer"
"chic",1994-08-23,125,69.5,61.25,57.87180736,21.9453269496,2792,"summer"
"chic",1994-08-24,119,77.5,70.375,58.250084431,32.712664494,2793,"summer"
"chic",1994-08-25,116,78.5,73,88.303625541,27.6693251419,2794,"summer"
"chic",1994-08-26,102,76.5,68.375,61.821807359,22.4486543025,2795,"summer"
"chic",1994-08-27,93,77,68.125,102.958418017,33.680516038,2796,"summer"
"chic",1994-08-28,100,67.5,54.125,32.302411524,19.973857559,2797,"summer"
"chic",1994-08-29,93,66,52.375,32.303794643,18.589983168,2798,"summer"
"chic",1994-08-30,108,64,61.625,37.7818360247,10.835767837,2799,"summer"
"chic",1994-08-31,99,61.5,53.375,24.337154723,14.922372506,2800,"summer"
"chic",1994-09-01,104,59,46.375,10.856792193,14.996212671,2801,"summer"
"chic",1994-09-02,119,59,50.5,79.957316414,8.249165787,2802,"summer"
"chic",1994-09-03,99,62,53.875,33.499649331,16.811999446,2803,"summer"
"chic",1994-09-04,104,59.5,54.5,14.941813226,22.818699315,2804,"summer"
"chic",1994-09-05,101,61.5,60.375,37.9719638247,26.0399372882,2805,"summer"
"chic",1994-09-06,105,67,52,NA,14.978360601,2806,"summer"
"chic",1994-09-07,109,65,51.75,47.920981469,12.893071455,2807,"summer"
"chic",1994-09-08,99,69.5,59.75,38.1219170562,10.499372557,2808,"summer"
"chic",1994-09-09,130,72,63.125,46.182366071,21.370390566,2809,"summer"
"chic",1994-09-10,99,76.5,63.5,34.035283993,26.1669667392,2810,"summer"
"chic",1994-09-11,130,74.5,64.875,41.9498290834,24.7531593955,2811,"summer"
"chic",1994-09-12,117,75.5,60.25,84.476549053,27.9597703995,2812,"summer"
"chic",1994-09-13,112,77,62.25,68.959982788,29.7527238446,2813,"summer"
"chic",1994-09-14,106,81,67.75,57.351549053,27.3246072655,2814,"summer"
"chic",1994-09-15,133,80.5,60.625,115.315440651,33.57295326,2815,"summer"
"chic",1994-09-16,106,74,56.875,72.845128151,33.489720982,2816,"summer"
"chic",1994-09-17,100,65.5,53,35.254389598,9.787962767,2817,"summer"
"chic",1994-09-18,108,67,43.125,23.943358574,11.442776238,2818,"summer"
"chic",1994-09-19,111,70,55.25,57.469864597,15.889180092,2819,"summer"
"chic",1994-09-20,109,71.5,53,76.628961968,21.1004993774,2820,"summer"
"chic",1994-09-21,98,71,48,77.816173622,30.2138248975,2821,"summer"
"chic",1994-09-22,111,66.5,59.625,57.471294104,21.2471975565,2822,"summer"
"chic",1994-09-23,109,65,59.25,46.459972188,11.231695482,2823,"summer"
"chic",1994-09-24,108,63.5,61.375,29.305537327,11.178550768,2824,"summer"
"chic",1994-09-25,101,60.5,50.75,20.434208265,16.029520266,2825,"summer"
"chic",1994-09-26,110,54.5,51.375,21.547414223,8.858022727,2826,"summer"
"chic",1994-09-27,113,54,49.125,19.271269276,5.857470207,2827,"summer"
"chic",1994-09-28,131,57,43.75,34.322743046,10.591502727,2828,"summer"
"chic",1994-09-29,101,57.5,46.5,35.587948891,6.080395907,2829,"summer"
"chic",1994-09-30,134,67.5,56.5,55.375674397,19.337376022,2830,"summer"
"chic",1994-10-01,124,58,47.125,12.026581766,21.5736944197,2831,"autumn"
"chic",1994-10-02,118,57,41.5,9.005380103,22.6064671463,2832,"autumn"
"chic",1994-10-03,107,57.5,45.75,14.381667139,23.5078201524,2833,"autumn"
"chic",1994-10-04,136,53.5,44.75,19.697687469,10.366716988,2834,"autumn"
"chic",1994-10-05,127,51,42.75,38.7072091506,6.448283237,2835,"autumn"
"chic",1994-10-06,134,62,49.875,42.3010354426,21.6618302122,2836,"autumn"
"chic",1994-10-07,118,68,62.375,78.898457842,29.5877266148,2837,"autumn"
"chic",1994-10-08,118,56,47.125,20.241319498,3.085936833,2838,"autumn"
"chic",1994-10-09,96,47.5,32.125,8.209342976,11.201387377,2839,"autumn"
"chic",1994-10-10,120,46,31.75,NA,11.605638187,2840,"autumn"
"chic",1994-10-11,121,48.5,40.75,33.994861093,12.590742235,2841,"autumn"
"chic",1994-10-12,113,51.5,47.75,44.1358433735,8.323194625,2842,"autumn"
"chic",1994-10-13,125,55.5,49.875,49.646385542,7.040887047,2843,"autumn"
"chic",1994-10-14,137,58.5,51.875,42.6347389562,14.64561988,2844,"autumn"
"chic",1994-10-15,116,58,53.25,44.886270492,14.674869336,2845,"autumn"
"chic",1994-10-16,92,66,54.875,30.295400763,20.34840192,2846,"autumn"
"chic",1994-10-17,127,69.5,54.875,37.9634507524,20.846287366,2847,"autumn"
"chic",1994-10-18,116,65,60.125,44.594854829,10.965579938,2848,"autumn"
"chic",1994-10-19,117,64.5,47.375,24.949946043,12.179527017,2849,"autumn"
"chic",1994-10-20,122,57,46.875,29.222289157,7.586980504,2850,"autumn"
"chic",1994-10-21,123,56.5,45.375,96.406419398,8.657406177,2851,"autumn"
"chic",1994-10-22,109,58.5,45.875,50.895022714,14.798091949,2852,"autumn"
"chic",1994-10-23,94,52,35.5,19.233367619,11.743053182,2853,"autumn"
"chic",1994-10-24,100,47,27.625,30.021528738,12.147207689,2854,"autumn"
"chic",1994-10-25,118,43,30.125,20.697600111,8.913662775,2855,"autumn"
"chic",1994-10-26,102,42,30.75,34.5998854071,6.371957632,2856,"autumn"
"chic",1994-10-27,117,46,34.25,73.420775244,6.250139775,2857,"autumn"
"chic",1994-10-28,115,54,34.25,185.515740012,14.466549728,2858,"autumn"
"chic",1994-10-29,113,57,40.875,40.7650770533,16.850964342,2859,"autumn"
"chic",1994-10-30,138,48.5,43.375,38.2639782448,7.841786422,2860,"autumn"
"chic",1994-10-31,118,45.5,39.125,3.431052202,26.8303763435,2861,"autumn"
"chic",1994-11-01,124,44.5,32,20.000145418,12.497625696,2862,"autumn"
"chic",1994-11-02,117,51,35.75,51.844100994,12.263063142,2863,"autumn"
"chic",1994-11-03,107,60.5,62.125,59.341325742,11.462531642,2864,"autumn"
"chic",1994-11-04,136,58.5,55.625,14.665530215,5.442045171,2865,"autumn"
"chic",1994-11-05,142,54,55.125,7.292252085,9.687517473,2866,"autumn"
"chic",1994-11-06,120,48,35.375,9.713853585,15.666020886,2867,"autumn"
"chic",1994-11-07,93,46.5,39,18.632541842,11.229625633,2868,"autumn"
"chic",1994-11-08,102,55,50.375,35.0304077975,9.21867978,2869,"autumn"
"chic",1994-11-09,99,47,33,3.320044607,26.8461190175,2870,"autumn"
